State,District,Market,Variety,Crop,Arrivals_Tonnes,Min_Price,Max_Price,Modal_Price
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,13,950,1100,1050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,13,950,1100,1050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,13,1750,1850,1800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,14,950,1150,1050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,14,1700,1870,1800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,15,700,800,750
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,15,700,800,750
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,15,700,900,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,15,750,850,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,15,750,900,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,15,800,900,850
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,15,900,1050,980
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,15,925,1050,980
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,15,950,1070,1000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,15,950,1150,1050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,15,1200,1500,1400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,15,1550,1670,1600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,16,1000,1100,1050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,17,700,800,750
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,18,1750,2050,1800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,20,770,950,840
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,20,1000,1150,1050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,20,1750,1850,1800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,25,1700,1900,1850
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Deshi,Tomato,90,3600,4000,3800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,5,600,800,700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,5,700,900,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,5,900,1100,1000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,5,1000,1200,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,5,1000,1250,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,5,1000,1270,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,6,1050,1300,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,6,5600,6000,5800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,6,5600,6000,5800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,6,5600,6000,5800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,6,5700,6000,5800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,600,800,700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,700,900,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,700,900,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,700,900,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,900,1100,1000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,900,1150,1000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,900,1150,1000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,1000,1250,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,1000,1250,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,1000,1270,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,1000,1300,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,1900,2150,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,4000,4600,4400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,4200,4600,4400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,4400,4800,4600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,5700,6000,5800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,600,800,700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,18,900,1200,1000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,1050,1250,1120
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,3900,4100,4000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,7,5700,6000,5800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,550,700,600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,600,850,750
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,650,800,700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,650,800,700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,700,900,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,700,900,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,800,1100,1000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,900,1100,1000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,900,1100,1000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,900,1200,1000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,1000,1250,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,1000,1250,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,1000,1300,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,1900,2020,1950
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,1950,2150,2020
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,2000,2100,2050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,2000,2100,2050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,2100,2300,2200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,3800,4200,4000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,8,3900,4200,4000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,9,2400,2600,2500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,9,2700,3000,2900
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,9,3800,4000,3900
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,9,4400,4700,4500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,9,4400,4800,4600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,9,4400,4800,4600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,9,4400,4850,4680
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,9,5000,5200,5100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,700,900,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,700,900,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,900,1150,1000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1000,1200,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1000,1270,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1600,1850,1700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1650,1875,1800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1750,1870,1800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1800,2000,1900
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1850,2050,1950
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1900,2100,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1900,2100,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1900,2100,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1900,2100,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1900,2100,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1900,2100,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1900,2100,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1925,2040,1975
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1925,2050,1970
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1950,2050,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1950,2050,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1950,2050,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1950,2070,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1950,2100,2035
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1950,2150,2050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,1970,2080,2025
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,2000,2150,2050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,2000,2200,2100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,2000,2250,2100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,2000,2250,2150
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,2000,2250,2150
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,2100,2250,2175
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,2100,2350,2230
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,2100,2350,2250
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,2150,2300,2230
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,2180,2350,2250
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,2300,2550,2400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,2600,2900,2700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,3200,3500,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,3250,3600,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,3400,3800,3600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,3400,3800,3600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,3600,4100,3900
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,3700,4100,3900
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,3800,4200,4000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,3800,4200,4000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4000,4700,4500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4000,4800,4400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4200,4400,4300
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4200,4650,4400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4400,4800,4600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4400,4800,4600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4400,4800,4600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4400,4800,4600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4400,4800,4600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4400,5000,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4500,5000,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4600,5000,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4600,5000,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4600,5000,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4600,5000,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4600,5000,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4600,5000,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,10,4700,5000,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,700,900,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,18,1000,1270,1100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,1650,1850,1800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,1900,2000,1950
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,1900,2100,1975
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,1900,2200,2040
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,2000,2100,2050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,2000,2250,2150
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,3700,4000,3800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,3700,4000,3800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,4000,4800,4500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,4400,4700,4600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,1850,2050,1950
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,11,3250,3600,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1250,1450,1350
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1700,2000,1800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1750,1975,1880
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1780,1900,1840
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1800,1900,1850
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1800,2100,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1820,1930,1880
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1850,2000,1920
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1900,2100,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1900,2100,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1900,2100,2020
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1950,2050,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,1950,2050,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,2000,2150,2050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,2050,2150,2100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,2100,2250,2170
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,3150,3500,3350
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,3400,3600,3500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,3600,3900,3800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,3600,4000,3800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,3800,4200,4000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,4400,4800,4600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,4600,4800,4700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,4600,5000,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,4800,5200,5000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,12,4800,5200,5000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,1200,1450,1300
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,1250,1450,1350
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,1500,1700,1600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,1550,1675,1610
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,1700,1900,1800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,2250,2450,2350
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,2300,2500,2400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,3200,3500,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,3200,3600,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,3300,3500,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,3300,3600,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,3350,3600,3500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,3350,3650,3550
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,3500,3800,3600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,3500,3900,3700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,3600,4000,3800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,4000,4300,4200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,4000,4400,4200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,4000,4500,4300
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,4200,4600,4400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,4600,4900,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,5000,5400,5200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,5200,5500,5400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,13,3400,3800,3600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,1100,1400,1200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,1150,1350,1250
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,1200,1400,1300
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,1200,1450,1300
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,1250,1500,1300
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,1400,1650,1500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,2100,2500,2300
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,2600,3000,2800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,3000,3200,3100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,3100,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,3200,3500,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,3200,3600,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,3400,3600,3500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,3400,3700,3600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,3400,3800,3600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,4200,4600,4400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,4600,5000,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,14,4900,5200,5000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,900,1200,1000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,1150,1350,1250
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,1150,1350,1250
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,1200,1350,1250
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,1200,1400,1300
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,1300,1500,1400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,1450,1700,1500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,1500,1700,1600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,1600,1800,1700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,1800,2200,2000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2100,2300,2200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2100,2350,2250
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2200,2500,2300
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2200,2600,2400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2300,2500,2400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2400,2650,2500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2500,2800,2600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2600,2800,2700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2600,3000,2800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2900,3100,3000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2900,3200,3000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2900,3200,3000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3000,3200,3100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3000,3300,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3000,3300,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3150,3400,3250
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3200,3400,3300
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3200,3500,3400
